experiment_id,condition,round,agent_id,image_id,true_category,predicted_label,confidence,margin,status,pool
exp_005b_consensus,consensus,12,agent_01,horse_017,horse,mimsy,0.864119,0.492047,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_018,horse,mimsy,0.843004,0.33741,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_019,horse,mimsy,0.805941,0.420883,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_020,horse,mimsy,0.782535,0.477191,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_021,horse,mimsy,0.833362,0.437702,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_022,horse,mimsy,0.868151,0.419586,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_023,horse,mimsy,0.861664,0.440376,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_024,horse,mimsy,0.806184,0.367765,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_025,horse,mimsy,0.852367,0.358629,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_026,horse,mimsy,0.855984,0.370892,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_027,horse,mimsy,0.783191,0.290303,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_028,horse,mimsy,0.841422,0.425301,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,horse_029,horse,mimsy,0.787946,0.346541,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_015,ship,vorpal,0.901697,0.468024,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_016,ship,vorpal,0.840291,0.418372,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_017,ship,vorpal,0.870079,0.365296,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_018,ship,vorpal,0.920031,0.46386,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_019,ship,vorpal,0.837321,0.340345,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_020,ship,vorpal,0.916589,0.470412,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_021,ship,vorpal,0.860362,0.344152,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_022,ship,vorpal,0.864643,0.424434,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_023,ship,vorpal,0.795113,0.38026,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_024,ship,vorpal,0.70053,0.324924,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_025,ship,vorpal,0.865355,0.37867,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_026,ship,vorpal,0.782439,0.369848,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_027,ship,vorpal,0.889432,0.486108,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_028,ship,vorpal,0.771049,0.346871,accepted,interaction
exp_005b_consensus,consensus,12,agent_01,ship_029,ship,vorpal,0.793644,0.335458,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_015,frog,slithy,0.508792,0.229861,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_016,frog,slithy,0.6848,0.295001,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_017,frog,slithy,0.737388,0.439134,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_018,frog,slithy,0.551576,0.243296,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_019,frog,slithy,0.549443,0.166668,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_020,frog,slithy,0.683218,0.27503,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_021,frog,slithy,0.669984,0.338857,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_022,frog,slithy,0.619843,0.19546,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_023,frog,slithy,0.618089,0.351591,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_024,frog,slithy,0.6843,0.405354,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_025,frog,slithy,0.707973,0.281239,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_026,frog,slithy,0.418867,0.232047,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_027,frog,slithy,0.637666,0.492765,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_028,frog,slithy,0.589487,0.261411,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,frog_029,frog,slithy,0.624466,0.257229,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_015,horse,mimsy,0.830811,0.447343,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_016,horse,mimsy,0.691984,0.143468,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_017,horse,mimsy,0.853897,0.457506,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_018,horse,mimsy,0.864792,0.338383,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_019,horse,mimsy,0.798309,0.399073,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_020,horse,mimsy,0.796151,0.480552,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_021,horse,mimsy,0.834982,0.433754,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_022,horse,mimsy,0.853637,0.389335,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_023,horse,mimsy,0.852714,0.405138,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_024,horse,mimsy,0.802657,0.366602,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_025,horse,mimsy,0.854593,0.355845,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_026,horse,mimsy,0.842305,0.339967,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_027,horse,mimsy,0.780719,0.276444,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_028,horse,mimsy,0.819174,0.367237,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,horse_029,horse,mimsy,0.791613,0.328572,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_015,ship,vorpal,0.906702,0.452022,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_016,ship,vorpal,0.84372,0.424315,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_017,ship,vorpal,0.86185,0.352076,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_018,ship,vorpal,0.920102,0.459834,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_019,ship,vorpal,0.83234,0.324796,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_020,ship,vorpal,0.916684,0.457226,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_021,ship,vorpal,0.869309,0.335588,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_022,ship,vorpal,0.860787,0.393118,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_023,ship,vorpal,0.801229,0.365057,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_024,ship,vorpal,0.699874,0.31568,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_025,ship,vorpal,0.86527,0.371129,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_026,ship,vorpal,0.780846,0.352574,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_027,ship,vorpal,0.889898,0.463236,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_028,ship,vorpal,0.760446,0.341894,accepted,interaction
exp_005b_consensus,consensus,12,agent_02,ship_029,ship,vorpal,0.791232,0.316702,accepted,interaction
exp_005b_consensus,consensus,12,agent_00,frog_030,frog,slithy,0.54318,0.23181,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_031,frog,slithy,0.591248,0.303177,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_032,frog,slithy,0.465237,0.201473,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_033,frog,slithy,0.623182,0.269357,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_034,frog,slithy,0.636817,0.321013,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_035,frog,slithy,0.682554,0.353228,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_036,frog,slithy,0.563647,0.206783,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_037,frog,slithy,0.551887,0.286267,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_038,frog,slithy,0.634937,0.234789,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_039,frog,slithy,0.522493,0.133699,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_040,frog,slithy,0.564938,0.283747,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_041,frog,slithy,0.57492,0.274944,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_042,frog,slithy,0.682388,0.311466,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_043,frog,slithy,0.730842,0.228822,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_044,frog,slithy,0.659352,0.310119,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_045,frog,slithy,0.694836,0.326739,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_046,frog,slithy,0.625693,0.316112,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_047,frog,slithy,0.600546,0.228314,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_048,frog,slithy,0.665295,0.418927,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,frog_049,frog,UNCERTAIN,0.155349,0.030518,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_030,horse,mimsy,0.803878,0.427251,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_031,horse,mimsy,0.704128,0.329065,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_032,horse,mimsy,0.800107,0.364415,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_033,horse,mimsy,0.829265,0.426917,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_034,horse,mimsy,0.827956,0.502681,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_035,horse,mimsy,0.772912,0.357907,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_036,horse,mimsy,0.742006,0.3739,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_037,horse,mimsy,0.837654,0.422298,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_038,horse,mimsy,0.800935,0.352177,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_039,horse,mimsy,0.84007,0.357677,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_040,horse,mimsy,0.838863,0.454615,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_041,horse,mimsy,0.741793,0.351345,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_042,horse,mimsy,0.847327,0.414781,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_043,horse,mimsy,0.77252,0.331941,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_044,horse,mimsy,0.85701,0.368058,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_045,horse,mimsy,0.865348,0.430706,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_046,horse,mimsy,0.806755,0.438687,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_047,horse,mimsy,0.871006,0.482407,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_048,horse,mimsy,0.849334,0.435407,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,horse_049,horse,mimsy,0.802632,0.380347,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_030,ship,vorpal,0.845535,0.348189,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_031,ship,vorpal,0.83347,0.385433,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_032,ship,vorpal,0.836803,0.341992,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_033,ship,vorpal,0.677416,0.324838,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_034,ship,vorpal,0.756184,0.350362,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_035,ship,vorpal,0.815767,0.404198,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_036,ship,vorpal,0.823321,0.325914,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_037,ship,vorpal,0.745065,0.305476,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_038,ship,vorpal,0.613386,0.224233,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_039,ship,vorpal,0.84109,0.367917,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_040,ship,vorpal,0.83981,0.438478,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_041,ship,vorpal,0.871371,0.394085,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_042,ship,vorpal,0.841901,0.352934,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_043,ship,vorpal,0.749713,0.326828,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_044,ship,vorpal,0.820382,0.350516,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_045,ship,vorpal,0.85182,0.422614,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_046,ship,vorpal,0.890676,0.362847,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_047,ship,vorpal,0.841272,0.414077,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_048,ship,vorpal,0.826388,0.394856,accepted,held_out
exp_005b_consensus,consensus,12,agent_00,ship_049,ship,vorpal,0.812368,0.321573,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_030,frog,slithy,0.517417,0.237547,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_031,frog,slithy,0.578048,0.267985,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_032,frog,slithy,0.466186,0.212388,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_033,frog,slithy,0.621216,0.277013,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_034,frog,slithy,0.669159,0.348273,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_035,frog,slithy,0.679314,0.352269,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_036,frog,slithy,0.542595,0.189711,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_037,frog,slithy,0.584735,0.28997,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_038,frog,slithy,0.651643,0.233901,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_039,frog,slithy,0.505694,0.152643,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_040,frog,slithy,0.574906,0.271243,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_041,frog,slithy,0.603271,0.267078,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_042,frog,slithy,0.672202,0.318411,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_043,frog,slithy,0.703996,0.222819,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_044,frog,slithy,0.657734,0.322319,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_045,frog,slithy,0.677047,0.310973,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_046,frog,slithy,0.627394,0.337825,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_047,frog,slithy,0.621081,0.249955,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_048,frog,slithy,0.660462,0.430532,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,frog_049,frog,slithy,0.399813,0.077877,rejected,held_out
exp_005b_consensus,consensus,12,agent_01,horse_030,horse,mimsy,0.805805,0.434046,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_031,horse,mimsy,0.705109,0.341706,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_032,horse,mimsy,0.82116,0.391658,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_033,horse,mimsy,0.833089,0.468232,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_034,horse,mimsy,0.842819,0.515484,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_035,horse,mimsy,0.772626,0.361607,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_036,horse,mimsy,0.752535,0.416001,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_037,horse,mimsy,0.818318,0.403516,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_038,horse,mimsy,0.813419,0.360572,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_039,horse,mimsy,0.830595,0.387682,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_040,horse,mimsy,0.833948,0.460405,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_041,horse,mimsy,0.733485,0.351249,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_042,horse,mimsy,0.84341,0.413876,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_043,horse,mimsy,0.757834,0.32343,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_044,horse,mimsy,0.868534,0.403753,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_045,horse,mimsy,0.870971,0.446807,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_046,horse,mimsy,0.775436,0.427122,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_047,horse,mimsy,0.8657,0.480434,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_048,horse,mimsy,0.854933,0.440241,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,horse_049,horse,mimsy,0.817253,0.41983,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_030,ship,vorpal,0.848092,0.367846,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_031,ship,vorpal,0.827781,0.396443,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_032,ship,vorpal,0.841556,0.36676,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_033,ship,vorpal,0.700816,0.353815,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_034,ship,vorpal,0.75423,0.360741,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_035,ship,vorpal,0.830575,0.427121,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_036,ship,vorpal,0.820758,0.349238,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_037,ship,vorpal,0.733134,0.306962,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_038,ship,vorpal,0.609757,0.226261,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_039,ship,vorpal,0.843228,0.385851,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_040,ship,vorpal,0.844914,0.446345,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_041,ship,vorpal,0.878812,0.415711,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_042,ship,vorpal,0.861063,0.375811,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_043,ship,vorpal,0.752261,0.338167,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_044,ship,vorpal,0.829713,0.363455,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_045,ship,vorpal,0.846776,0.430986,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_046,ship,vorpal,0.894453,0.386987,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_047,ship,vorpal,0.841364,0.413641,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_048,ship,vorpal,0.812806,0.399862,accepted,held_out
exp_005b_consensus,consensus,12,agent_01,ship_049,ship,vorpal,0.814338,0.336431,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_030,frog,slithy,0.522059,0.213943,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_031,frog,slithy,0.597803,0.292821,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_032,frog,slithy,0.451932,0.172818,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_033,frog,slithy,0.638532,0.291091,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_034,frog,slithy,0.681984,0.37436,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_035,frog,slithy,0.675973,0.346621,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_036,frog,slithy,0.531691,0.174755,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_037,frog,slithy,0.578542,0.308186,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_038,frog,slithy,0.643186,0.262712,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_039,frog,slithy,0.498051,0.120055,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_040,frog,slithy,0.570875,0.300611,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_041,frog,slithy,0.577179,0.26485,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_042,frog,slithy,0.685195,0.313527,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_043,frog,slithy,0.710392,0.232201,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_044,frog,slithy,0.656986,0.299038,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_045,frog,slithy,0.69977,0.333526,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_046,frog,slithy,0.614796,0.30512,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_047,frog,slithy,0.619935,0.241202,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_048,frog,slithy,0.678864,0.443027,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,frog_049,frog,UNCERTAIN,0.266357,0.052609,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_030,horse,mimsy,0.798726,0.417412,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_031,horse,mimsy,0.70137,0.309214,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_032,horse,mimsy,0.81791,0.394036,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_033,horse,mimsy,0.816804,0.413304,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_034,horse,mimsy,0.829215,0.485069,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_035,horse,mimsy,0.758935,0.326641,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_036,horse,mimsy,0.74727,0.386328,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_037,horse,mimsy,0.853683,0.425806,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_038,horse,mimsy,0.848118,0.392428,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_039,horse,mimsy,0.806711,0.338425,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_040,horse,mimsy,0.827639,0.431786,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_041,horse,mimsy,0.747472,0.33301,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_042,horse,mimsy,0.837003,0.382393,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_043,horse,mimsy,0.806352,0.35968,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_044,horse,mimsy,0.85113,0.361063,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_045,horse,mimsy,0.863663,0.418087,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_046,horse,mimsy,0.77439,0.401934,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_047,horse,mimsy,0.860278,0.460287,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_048,horse,mimsy,0.844538,0.41623,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,horse_049,horse,mimsy,0.807741,0.38624,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_030,ship,vorpal,0.853554,0.367922,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_031,ship,vorpal,0.828634,0.369393,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_032,ship,vorpal,0.842116,0.359217,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_033,ship,vorpal,0.685605,0.328767,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_034,ship,vorpal,0.756915,0.346605,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_035,ship,vorpal,0.825012,0.403406,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_036,ship,vorpal,0.823213,0.349217,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_037,ship,vorpal,0.714184,0.286378,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_038,ship,vorpal,0.628003,0.241839,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_039,ship,vorpal,0.833837,0.377373,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_040,ship,vorpal,0.828677,0.425856,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_041,ship,vorpal,0.872939,0.399163,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_042,ship,vorpal,0.846775,0.350342,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_043,ship,vorpal,0.753864,0.337037,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_044,ship,vorpal,0.822476,0.358972,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_045,ship,vorpal,0.853758,0.417579,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_046,ship,vorpal,0.896601,0.379919,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_047,ship,vorpal,0.831338,0.399231,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_048,ship,vorpal,0.820602,0.391057,accepted,held_out
exp_005b_consensus,consensus,12,agent_02,ship_049,ship,vorpal,0.820387,0.32716,accepted,held_out
exp_005b_consensus,consensus,13,agent_00,frog_015,frog,slithy,0.534781,0.240245,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_016,frog,slithy,0.673245,0.267145,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_017,frog,slithy,0.754668,0.44265,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_018,frog,slithy,0.550251,0.275584,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_019,frog,slithy,0.55725,0.15803,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_020,frog,slithy,0.661242,0.267592,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_021,frog,slithy,0.655614,0.321072,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_022,frog,slithy,0.649499,0.212152,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_023,frog,slithy,0.62157,0.342191,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_024,frog,slithy,0.693026,0.425068,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_025,frog,slithy,0.699754,0.274666,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_026,frog,slithy,0.434289,0.263592,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_027,frog,slithy,0.626372,0.478151,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_028,frog,slithy,0.573209,0.208822,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,frog_029,frog,slithy,0.630295,0.243844,accepted,interaction
exp_005b_consensus,consensus,13,agent_00,horse_015,horse,mimsy,0.785765,0.420397,accepted,interaction
