experiment_id,round,agent_id,image_id,true_category,predicted_label,confidence,margin,status,pool
exp_003b,60,agent_01,frog_034,frog,slithy,0.556365,0.390456,accepted,held_out
exp_003b,60,agent_01,frog_035,frog,slithy,0.550525,0.332999,accepted,held_out
exp_003b,60,agent_01,frog_036,frog,slithy,0.416876,0.197921,accepted,held_out
exp_003b,60,agent_01,frog_037,frog,slithy,0.511064,0.381888,accepted,held_out
exp_003b,60,agent_01,frog_038,frog,slithy,0.572736,0.296378,accepted,held_out
exp_003b,60,agent_01,frog_039,frog,slithy,0.344897,0.195469,accepted,held_out
exp_003b,60,agent_01,frog_040,frog,slithy,0.481184,0.304837,accepted,held_out
exp_003b,60,agent_01,frog_041,frog,slithy,0.52498,0.35558,accepted,held_out
exp_003b,60,agent_01,frog_042,frog,slithy,0.534683,0.356892,accepted,held_out
exp_003b,60,agent_01,frog_043,frog,slithy,0.49252,0.211007,accepted,held_out
exp_003b,60,agent_01,frog_044,frog,slithy,0.466189,0.336427,accepted,held_out
exp_003b,60,agent_01,frog_045,frog,slithy,0.457337,0.24858,accepted,held_out
exp_003b,60,agent_01,frog_046,frog,slithy,0.53885,0.407287,accepted,held_out
exp_003b,60,agent_01,frog_047,frog,slithy,0.540919,0.340263,accepted,held_out
exp_003b,60,agent_01,frog_048,frog,slithy,0.493972,0.382269,accepted,held_out
exp_003b,60,agent_01,frog_049,frog,slithy,0.369692,0.130564,rejected,held_out
exp_003b,60,agent_01,horse_030,horse,mimsy,0.613687,0.473713,accepted,held_out
exp_003b,60,agent_01,horse_031,horse,mimsy,0.447702,0.329529,accepted,held_out
exp_003b,60,agent_01,horse_032,horse,mimsy,0.632665,0.455521,accepted,held_out
exp_003b,60,agent_01,horse_033,horse,mimsy,0.691757,0.511422,accepted,held_out
exp_003b,60,agent_01,horse_034,horse,mimsy,0.730183,0.635873,accepted,held_out
exp_003b,60,agent_01,horse_035,horse,mimsy,0.581227,0.380646,accepted,held_out
exp_003b,60,agent_01,horse_036,horse,mimsy,0.546674,0.461013,accepted,held_out
exp_003b,60,agent_01,horse_037,horse,mimsy,0.515955,0.388289,accepted,held_out
exp_003b,60,agent_01,horse_038,horse,mimsy,0.528258,0.356103,accepted,held_out
exp_003b,60,agent_01,horse_039,horse,mimsy,0.660641,0.508407,accepted,held_out
exp_003b,60,agent_01,horse_040,horse,mimsy,0.643185,0.446165,accepted,held_out
exp_003b,60,agent_01,horse_041,horse,mimsy,0.462841,0.332762,accepted,held_out
exp_003b,60,agent_01,horse_042,horse,mimsy,0.647893,0.507699,accepted,held_out
exp_003b,60,agent_01,horse_043,horse,mimsy,0.415408,0.261907,accepted,held_out
exp_003b,60,agent_01,horse_044,horse,mimsy,0.71266,0.527477,accepted,held_out
exp_003b,60,agent_01,horse_045,horse,mimsy,0.730473,0.606258,accepted,held_out
exp_003b,60,agent_01,horse_046,horse,mimsy,0.524915,0.37774,accepted,held_out
exp_003b,60,agent_01,horse_047,horse,mimsy,0.686147,0.566645,accepted,held_out
exp_003b,60,agent_01,horse_048,horse,mimsy,0.694857,0.53813,accepted,held_out
exp_003b,60,agent_01,horse_049,horse,mimsy,0.617375,0.498094,accepted,held_out
exp_003b,60,agent_01,ship_030,ship,vorpal,0.635527,0.440731,accepted,held_out
exp_003b,60,agent_01,ship_031,ship,vorpal,0.553199,0.390126,accepted,held_out
exp_003b,60,agent_01,ship_032,ship,vorpal,0.622859,0.453363,accepted,held_out
exp_003b,60,agent_01,ship_033,ship,vorpal,0.522954,0.449622,accepted,held_out
exp_003b,60,agent_01,ship_034,ship,vorpal,0.411987,0.211542,accepted,held_out
exp_003b,60,agent_01,ship_035,ship,vorpal,0.593624,0.468589,accepted,held_out
exp_003b,60,agent_01,ship_036,ship,vorpal,0.545958,0.378431,accepted,held_out
exp_003b,60,agent_01,ship_037,ship,vorpal,0.347906,0.108947,accepted,held_out
exp_003b,60,agent_01,ship_038,ship,vorpal,0.317205,0.166723,accepted,held_out
exp_003b,60,agent_01,ship_039,ship,vorpal,0.543543,0.343002,accepted,held_out
exp_003b,60,agent_01,ship_040,ship,vorpal,0.605529,0.423813,accepted,held_out
exp_003b,60,agent_01,ship_041,ship,vorpal,0.666731,0.499156,accepted,held_out
exp_003b,60,agent_01,ship_042,ship,vorpal,0.708453,0.540351,accepted,held_out
exp_003b,60,agent_01,ship_043,ship,vorpal,0.492414,0.350053,accepted,held_out
exp_003b,60,agent_01,ship_044,ship,vorpal,0.59467,0.381234,accepted,held_out
exp_003b,60,agent_01,ship_045,ship,vorpal,0.553826,0.423613,accepted,held_out
exp_003b,60,agent_01,ship_046,ship,vorpal,0.713761,0.508531,accepted,held_out
exp_003b,60,agent_01,ship_047,ship,vorpal,0.597759,0.386981,accepted,held_out
exp_003b,60,agent_01,ship_048,ship,vorpal,0.527027,0.395468,accepted,held_out
exp_003b,60,agent_01,ship_049,ship,vorpal,0.557813,0.406484,accepted,held_out
exp_003b,60,agent_02,frog_030,frog,slithy,0.335533,0.210837,accepted,held_out
exp_003b,60,agent_02,frog_031,frog,slithy,0.480246,0.34594,accepted,held_out
exp_003b,60,agent_02,frog_032,frog,slithy,0.376163,0.217053,accepted,held_out
exp_003b,60,agent_02,frog_033,frog,slithy,0.557181,0.421484,accepted,held_out
exp_003b,60,agent_02,frog_034,frog,slithy,0.656624,0.515644,accepted,held_out
exp_003b,60,agent_02,frog_035,frog,slithy,0.578287,0.431163,accepted,held_out
exp_003b,60,agent_02,frog_036,frog,slithy,0.40174,0.231946,accepted,held_out
exp_003b,60,agent_02,frog_037,frog,slithy,0.535743,0.445211,accepted,held_out
exp_003b,60,agent_02,frog_038,frog,slithy,0.582555,0.421522,accepted,held_out
exp_003b,60,agent_02,frog_039,frog,slithy,0.304465,0.135285,accepted,held_out
exp_003b,60,agent_02,frog_040,frog,slithy,0.523651,0.423371,accepted,held_out
exp_003b,60,agent_02,frog_041,frog,slithy,0.472585,0.366252,accepted,held_out
exp_003b,60,agent_02,frog_042,frog,slithy,0.591927,0.42641,accepted,held_out
exp_003b,60,agent_02,frog_043,frog,slithy,0.541731,0.284236,accepted,held_out
exp_003b,60,agent_02,frog_044,frog,slithy,0.45746,0.300069,accepted,held_out
exp_003b,60,agent_02,frog_045,frog,slithy,0.585051,0.419695,accepted,held_out
exp_003b,60,agent_02,frog_046,frog,slithy,0.476736,0.336913,accepted,held_out
exp_003b,60,agent_02,frog_047,frog,slithy,0.542637,0.351878,accepted,held_out
exp_003b,60,agent_02,frog_048,frog,slithy,0.592299,0.477177,accepted,held_out
exp_003b,60,agent_02,frog_049,frog,UNCERTAIN,0.21426,0.064979,accepted,held_out
exp_003b,60,agent_02,horse_030,horse,mimsy,0.561676,0.36968,accepted,held_out
exp_003b,60,agent_02,horse_031,horse,mimsy,0.415434,0.252045,accepted,held_out
exp_003b,60,agent_02,horse_032,horse,mimsy,0.623619,0.419062,accepted,held_out
exp_003b,60,agent_02,horse_033,horse,mimsy,0.558254,0.365761,accepted,held_out
exp_003b,60,agent_02,horse_034,horse,mimsy,0.637561,0.487318,accepted,held_out
exp_003b,60,agent_02,horse_035,horse,mimsy,0.505003,0.243233,accepted,held_out
exp_003b,60,agent_02,horse_036,horse,mimsy,0.505711,0.388327,accepted,held_out
exp_003b,60,agent_02,horse_037,horse,mimsy,0.71265,0.504361,accepted,held_out
exp_003b,60,agent_02,horse_038,horse,mimsy,0.7193,0.519622,accepted,held_out
exp_003b,60,agent_02,horse_039,horse,mimsy,0.500623,0.31982,accepted,held_out
exp_003b,60,agent_02,horse_040,horse,mimsy,0.571044,0.331405,accepted,held_out
exp_003b,60,agent_02,horse_041,horse,mimsy,0.485408,0.309122,accepted,held_out
exp_003b,60,agent_02,horse_042,horse,mimsy,0.577888,0.398367,accepted,held_out
exp_003b,60,agent_02,horse_043,horse,mimsy,0.658619,0.43825,accepted,held_out
exp_003b,60,agent_02,horse_044,horse,mimsy,0.595057,0.396334,accepted,held_out
exp_003b,60,agent_02,horse_045,horse,mimsy,0.660775,0.492834,accepted,held_out
exp_003b,60,agent_02,horse_046,horse,mimsy,0.478611,0.300743,accepted,held_out
exp_003b,60,agent_02,horse_047,horse,mimsy,0.644473,0.403293,accepted,held_out
exp_003b,60,agent_02,horse_048,horse,mimsy,0.621595,0.42099,accepted,held_out
exp_003b,60,agent_02,horse_049,horse,mimsy,0.544251,0.37101,accepted,held_out
exp_003b,60,agent_02,ship_030,ship,vorpal,0.673576,0.48968,accepted,held_out
exp_003b,60,agent_02,ship_031,ship,vorpal,0.558153,0.327163,accepted,held_out
exp_003b,60,agent_02,ship_032,ship,vorpal,0.633227,0.460461,accepted,held_out
exp_003b,60,agent_02,ship_033,ship,vorpal,0.466554,0.353522,accepted,held_out
exp_003b,60,agent_02,ship_034,ship,vorpal,0.411045,0.250056,accepted,held_out
exp_003b,60,agent_02,ship_035,ship,vorpal,0.57313,0.390264,accepted,held_out
exp_003b,60,agent_02,ship_036,ship,vorpal,0.582759,0.366243,accepted,held_out
exp_003b,60,agent_02,ship_037,ship,UNCERTAIN,0.091827,0.033734,rejected,held_out
exp_003b,60,agent_02,ship_038,ship,vorpal,0.327275,0.191295,accepted,held_out
exp_003b,60,agent_02,ship_039,ship,vorpal,0.480358,0.295482,accepted,held_out
exp_003b,60,agent_02,ship_040,ship,vorpal,0.514277,0.341899,accepted,held_out
exp_003b,60,agent_02,ship_041,ship,vorpal,0.635903,0.446882,accepted,held_out
exp_003b,60,agent_02,ship_042,ship,vorpal,0.632369,0.415343,accepted,held_out
exp_003b,60,agent_02,ship_043,ship,vorpal,0.514966,0.368798,accepted,held_out
exp_003b,60,agent_02,ship_044,ship,vorpal,0.560623,0.400872,accepted,held_out
exp_003b,60,agent_02,ship_045,ship,vorpal,0.581627,0.428241,accepted,held_out
exp_003b,60,agent_02,ship_046,ship,vorpal,0.733173,0.520112,accepted,held_out
exp_003b,60,agent_02,ship_047,ship,vorpal,0.530443,0.355025,accepted,held_out
exp_003b,60,agent_02,ship_048,ship,vorpal,0.580353,0.437184,accepted,held_out
exp_003b,60,agent_02,ship_049,ship,vorpal,0.609917,0.410589,accepted,held_out
exp_003b,61,agent_00,frog_015,frog,slithy,0.38988,0.231787,accepted,interaction
exp_003b,61,agent_00,frog_016,frog,slithy,0.511541,0.276571,accepted,interaction
exp_003b,61,agent_00,frog_017,frog,slithy,0.646099,0.469964,accepted,interaction
exp_003b,61,agent_00,frog_018,frog,slithy,0.342465,0.224822,accepted,interaction
exp_003b,61,agent_00,frog_019,frog,slithy,0.322017,0.096127,accepted,interaction
exp_003b,61,agent_00,frog_020,frog,slithy,0.438503,0.223626,accepted,interaction
exp_003b,61,agent_00,frog_021,frog,slithy,0.526449,0.359239,accepted,interaction
exp_003b,61,agent_00,frog_022,frog,slithy,0.417814,0.165651,accepted,interaction
exp_003b,61,agent_00,frog_023,frog,slithy,0.396846,0.226501,accepted,interaction
exp_003b,61,agent_00,frog_024,frog,slithy,0.520002,0.376751,accepted,interaction
exp_003b,61,agent_00,frog_025,frog,slithy,0.525036,0.306806,accepted,interaction
exp_003b,61,agent_00,frog_026,frog,slithy,0.321894,0.25466,accepted,interaction
exp_003b,61,agent_00,frog_027,frog,slithy,0.49818,0.401241,accepted,interaction
exp_003b,61,agent_00,frog_028,frog,slithy,0.362325,0.19483,accepted,interaction
exp_003b,61,agent_00,frog_029,frog,slithy,0.419021,0.20687,accepted,interaction
exp_003b,61,agent_00,horse_015,horse,mimsy,0.533363,0.4255,accepted,interaction
exp_003b,61,agent_00,horse_016,horse,mimsy,0.398782,0.105062,rejected,interaction
exp_003b,61,agent_00,horse_017,horse,mimsy,0.680512,0.535983,accepted,interaction
exp_003b,61,agent_00,horse_018,horse,mimsy,0.61931,0.3625,accepted,interaction
exp_003b,61,agent_00,horse_019,horse,mimsy,0.529112,0.412995,accepted,interaction
exp_003b,61,agent_00,horse_020,horse,mimsy,0.456512,0.359797,accepted,interaction
exp_003b,61,agent_00,horse_021,horse,mimsy,0.583639,0.399578,accepted,interaction
exp_003b,61,agent_00,horse_022,horse,mimsy,0.671764,0.466401,accepted,interaction
exp_003b,61,agent_00,horse_023,horse,mimsy,0.712414,0.566281,accepted,interaction
exp_003b,61,agent_00,horse_024,horse,mimsy,0.618637,0.438969,accepted,interaction
exp_003b,61,agent_00,horse_025,horse,mimsy,0.619012,0.328249,accepted,interaction
exp_003b,61,agent_00,horse_026,horse,mimsy,0.602099,0.375343,accepted,interaction
exp_003b,61,agent_00,horse_027,horse,mimsy,0.466154,0.13582,accepted,interaction
exp_003b,61,agent_00,horse_028,horse,mimsy,0.622324,0.459054,accepted,interaction
exp_003b,61,agent_00,horse_029,horse,mimsy,0.508296,0.337248,accepted,interaction
exp_003b,61,agent_00,ship_015,ship,vorpal,0.67997,0.495303,accepted,interaction
exp_003b,61,agent_00,ship_016,ship,vorpal,0.408184,0.265539,accepted,interaction
exp_003b,61,agent_00,ship_017,ship,vorpal,0.521101,0.242952,accepted,interaction
exp_003b,61,agent_00,ship_018,ship,vorpal,0.719448,0.526101,accepted,interaction
exp_003b,61,agent_00,ship_019,ship,vorpal,0.330707,0.092933,accepted,interaction
exp_003b,61,agent_00,ship_020,ship,vorpal,0.709905,0.51559,accepted,interaction
exp_003b,61,agent_00,ship_021,ship,vorpal,0.486287,0.20072,accepted,interaction
exp_003b,61,agent_00,ship_022,ship,vorpal,0.570873,0.393219,accepted,interaction
exp_003b,61,agent_00,ship_023,ship,vorpal,0.499315,0.387074,accepted,interaction
exp_003b,61,agent_00,ship_024,ship,UNCERTAIN,0.20254,0.116004,accepted,interaction
exp_003b,61,agent_00,ship_025,ship,vorpal,0.562728,0.331908,accepted,interaction
exp_003b,61,agent_00,ship_026,ship,vorpal,0.450851,0.275756,accepted,interaction
exp_003b,61,agent_00,ship_027,ship,vorpal,0.613118,0.480774,accepted,interaction
exp_003b,61,agent_00,ship_028,ship,vorpal,0.472086,0.343266,accepted,interaction
exp_003b,61,agent_00,ship_029,ship,vorpal,0.390531,0.159193,accepted,interaction
exp_003b,61,agent_01,frog_015,frog,slithy,0.384954,0.231436,accepted,interaction
exp_003b,61,agent_01,frog_016,frog,slithy,0.53424,0.337758,accepted,interaction
exp_003b,61,agent_01,frog_017,frog,slithy,0.617963,0.435917,accepted,interaction
exp_003b,61,agent_01,frog_018,frog,slithy,0.36452,0.23875,accepted,interaction
exp_003b,61,agent_01,frog_019,frog,UNCERTAIN,0.258483,0.087798,rejected,interaction
exp_003b,61,agent_01,frog_020,frog,slithy,0.334664,0.135215,accepted,interaction
exp_003b,61,agent_01,frog_021,frog,slithy,0.57835,0.415305,accepted,interaction
exp_003b,61,agent_01,frog_022,frog,slithy,0.415831,0.191921,accepted,interaction
exp_003b,61,agent_01,frog_023,frog,slithy,0.42827,0.272479,accepted,interaction
exp_003b,61,agent_01,frog_024,frog,slithy,0.478552,0.364938,accepted,interaction
exp_003b,61,agent_01,frog_025,frog,slithy,0.41594,0.20018,accepted,interaction
exp_003b,61,agent_01,frog_026,frog,slithy,0.331822,0.239852,accepted,interaction
exp_003b,61,agent_01,frog_027,frog,slithy,0.503939,0.429706,accepted,interaction
exp_003b,61,agent_01,frog_028,frog,slithy,0.339158,0.169689,accepted,interaction
exp_003b,61,agent_01,frog_029,frog,slithy,0.456758,0.308039,accepted,interaction
exp_003b,61,agent_01,horse_015,horse,mimsy,0.474735,0.368676,accepted,interaction
exp_003b,61,agent_01,horse_016,horse,UNCERTAIN,0.069259,0.024932,accepted,interaction
exp_003b,61,agent_01,horse_017,horse,mimsy,0.686455,0.556717,accepted,interaction
exp_003b,61,agent_01,horse_018,horse,mimsy,0.496097,0.271905,accepted,interaction
exp_003b,61,agent_01,horse_019,horse,mimsy,0.579889,0.441516,accepted,interaction
exp_003b,61,agent_01,horse_020,horse,mimsy,0.497029,0.413416,accepted,interaction
exp_003b,61,agent_01,horse_021,horse,mimsy,0.601317,0.454606,accepted,interaction
exp_003b,61,agent_01,horse_022,horse,mimsy,0.704099,0.48626,accepted,interaction
exp_003b,61,agent_01,horse_023,horse,mimsy,0.673813,0.529502,accepted,interaction
exp_003b,61,agent_01,horse_024,horse,mimsy,0.487343,0.318182,accepted,interaction
exp_003b,61,agent_01,horse_025,horse,mimsy,0.58074,0.353881,accepted,interaction
exp_003b,61,agent_01,horse_026,horse,mimsy,0.673082,0.420525,accepted,interaction
exp_003b,61,agent_01,horse_027,horse,mimsy,0.46897,0.164352,accepted,interaction
exp_003b,61,agent_01,horse_028,horse,mimsy,0.64155,0.482286,accepted,interaction
exp_003b,61,agent_01,horse_029,horse,mimsy,0.474129,0.335498,accepted,interaction
exp_003b,61,agent_01,ship_015,ship,vorpal,0.587628,0.399605,accepted,interaction
exp_003b,61,agent_01,ship_016,ship,vorpal,0.404366,0.269205,accepted,interaction
exp_003b,61,agent_01,ship_017,ship,vorpal,0.492162,0.194564,accepted,interaction
exp_003b,61,agent_01,ship_018,ship,vorpal,0.687835,0.491642,accepted,interaction
exp_003b,61,agent_01,ship_019,ship,vorpal,0.407478,0.194719,accepted,interaction
exp_003b,61,agent_01,ship_020,ship,vorpal,0.652406,0.46396,accepted,interaction
exp_003b,61,agent_01,ship_021,ship,vorpal,0.470341,0.279921,accepted,interaction
exp_003b,61,agent_01,ship_022,ship,vorpal,0.545844,0.410189,accepted,interaction
exp_003b,61,agent_01,ship_023,ship,vorpal,0.473009,0.357915,accepted,interaction
exp_003b,61,agent_01,ship_024,ship,UNCERTAIN,0.070858,0.033966,accepted,interaction
exp_003b,61,agent_01,ship_025,ship,vorpal,0.610651,0.433528,accepted,interaction
exp_003b,61,agent_01,ship_026,ship,vorpal,0.49693,0.389688,accepted,interaction
exp_003b,61,agent_01,ship_027,ship,vorpal,0.678293,0.552274,accepted,interaction
exp_003b,61,agent_01,ship_028,ship,vorpal,0.489551,0.353026,accepted,interaction
exp_003b,61,agent_01,ship_029,ship,vorpal,0.443704,0.246022,accepted,interaction
exp_003b,61,agent_02,frog_015,frog,slithy,0.32347,0.203874,accepted,interaction
exp_003b,61,agent_02,frog_016,frog,slithy,0.582734,0.403426,accepted,interaction
exp_003b,61,agent_02,frog_017,frog,slithy,0.607507,0.461006,accepted,interaction
exp_003b,61,agent_02,frog_018,frog,slithy,0.336434,0.172901,accepted,interaction
exp_003b,61,agent_02,frog_019,frog,slithy,0.321876,0.138179,accepted,interaction
exp_003b,61,agent_02,frog_020,frog,slithy,0.513667,0.302713,accepted,interaction
exp_003b,61,agent_02,frog_021,frog,slithy,0.602244,0.446044,accepted,interaction
exp_003b,61,agent_02,frog_022,frog,slithy,0.333249,0.114384,accepted,interaction
exp_003b,61,agent_02,frog_023,frog,slithy,0.43352,0.278989,accepted,interaction
exp_003b,61,agent_02,frog_024,frog,slithy,0.479988,0.343426,accepted,interaction
exp_003b,61,agent_02,frog_025,frog,slithy,0.567981,0.361045,accepted,interaction
exp_003b,61,agent_02,frog_026,frog,UNCERTAIN,0.234541,0.167197,rejected,interaction
exp_003b,61,agent_02,frog_027,frog,slithy,0.557849,0.49032,accepted,interaction
exp_003b,61,agent_02,frog_028,frog,slithy,0.471518,0.322035,accepted,interaction
exp_003b,61,agent_02,frog_029,frog,slithy,0.418555,0.250773,accepted,interaction
exp_003b,61,agent_02,horse_015,horse,mimsy,0.726849,0.564885,accepted,interaction
exp_003b,61,agent_02,horse_016,horse,UNCERTAIN,0.074412,0.022024,accepted,interaction
exp_003b,61,agent_02,horse_017,horse,mimsy,0.614966,0.385256,accepted,interaction
exp_003b,61,agent_02,horse_018,horse,mimsy,0.623548,0.363075,accepted,interaction
exp_003b,61,agent_02,horse_019,horse,mimsy,0.547082,0.412428,accepted,interaction
exp_003b,61,agent_02,horse_020,horse,mimsy,0.578343,0.444789,accepted,interaction
exp_003b,61,agent_02,horse_021,horse,mimsy,0.614518,0.405167,accepted,interaction
exp_003b,61,agent_02,horse_022,horse,mimsy,0.601232,0.39683,accepted,interaction
exp_003b,61,agent_02,horse_023,horse,mimsy,0.580849,0.403795,accepted,interaction
exp_003b,61,agent_02,horse_024,horse,mimsy,0.470243,0.265834,accepted,interaction
exp_003b,61,agent_02,horse_025,horse,mimsy,0.588611,0.286524,accepted,interaction
exp_003b,61,agent_02,horse_026,horse,mimsy,0.557645,0.311671,accepted,interaction
exp_003b,61,agent_02,horse_027,horse,mimsy,0.422144,0.122489,accepted,interaction
exp_003b,61,agent_02,horse_028,horse,mimsy,0.476527,0.257197,accepted,interaction
exp_003b,61,agent_02,horse_029,horse,mimsy,0.460409,0.301146,accepted,interaction
exp_003b,61,agent_02,ship_015,ship,vorpal,0.630179,0.412199,accepted,interaction
exp_003b,61,agent_02,ship_016,ship,vorpal,0.422858,0.289028,accepted,interaction
exp_003b,61,agent_02,ship_017,ship,vorpal,0.425608,0.134543,accepted,interaction
exp_003b,61,agent_02,ship_018,ship,vorpal,0.689929,0.506357,accepted,interaction
exp_003b,61,agent_02,ship_019,ship,vorpal,0.375154,0.159888,accepted,interaction
exp_003b,61,agent_02,ship_020,ship,vorpal,0.649439,0.466155,accepted,interaction
exp_003b,61,agent_02,ship_021,ship,vorpal,0.515269,0.30284,accepted,interaction
exp_003b,61,agent_02,ship_022,ship,vorpal,0.507294,0.287233,accepted,interaction
exp_003b,61,agent_02,ship_023,ship,vorpal,0.512615,0.3542,accepted,interaction
exp_003b,61,agent_02,ship_024,ship,UNCERTAIN,0.102101,0.053327,accepted,interaction
exp_003b,61,agent_02,ship_025,ship,vorpal,0.611586,0.404313,accepted,interaction
exp_003b,61,agent_02,ship_026,ship,vorpal,0.476065,0.333517,accepted,interaction
exp_003b,61,agent_02,ship_027,ship,vorpal,0.677962,0.521565,accepted,interaction
exp_003b,61,agent_02,ship_028,ship,vorpal,0.443213,0.318539,accepted,interaction
exp_003b,61,agent_02,ship_029,ship,vorpal,0.410119,0.163051,accepted,interaction
exp_003b,61,agent_00,frog_030,frog,slithy,0.411314,0.243766,accepted,held_out
exp_003b,61,agent_00,frog_031,frog,slithy,0.464603,0.344319,accepted,held_out
exp_003b,61,agent_00,frog_032,frog,slithy,0.437479,0.297179,accepted,held_out
exp_003b,61,agent_00,frog_033,frog,slithy,0.452274,0.263359,accepted,held_out
exp_003b,61,agent_00,frog_034,frog,slithy,0.438831,0.281093,accepted,held_out
exp_003b,61,agent_00,frog_035,frog,slithy,0.586821,0.413376,accepted,held_out
exp_003b,61,agent_00,frog_036,frog,slithy,0.520738,0.315624,accepted,held_out
exp_003b,61,agent_00,frog_037,frog,slithy,0.405655,0.314755,accepted,held_out
exp_003b,61,agent_00,frog_038,frog,slithy,0.518633,0.28698,accepted,held_out
exp_003b,61,agent_00,frog_039,frog,slithy,0.365627,0.161338,accepted,held_out
exp_003b,61,agent_00,frog_040,frog,slithy,0.471788,0.3416,accepted,held_out
exp_003b,61,agent_00,frog_041,frog,slithy,0.459275,0.337307,accepted,held_out
exp_003b,61,agent_00,frog_042,frog,slithy,0.576675,0.385241,accepted,held_out
exp_003b,61,agent_00,frog_043,frog,slithy,0.600677,0.305036,accepted,held_out
exp_003b,61,agent_00,frog_044,frog,slithy,0.4596,0.31359,accepted,held_out
exp_003b,61,agent_00,frog_045,frog,slithy,0.558313,0.359737,accepted,held_out
exp_003b,61,agent_00,frog_046,frog,slithy,0.515815,0.341389,accepted,held_out
exp_003b,61,agent_00,frog_047,frog,slithy,0.445417,0.27841,accepted,held_out
exp_003b,61,agent_00,frog_048,frog,slithy,0.526834,0.372427,accepted,held_out
exp_003b,61,agent_00,frog_049,frog,UNCERTAIN,0.133921,0.040393,accepted,held_out
exp_003b,61,agent_00,horse_030,horse,mimsy,0.626923,0.483915,accepted,held_out
exp_003b,61,agent_00,horse_031,horse,mimsy,0.448007,0.314938,accepted,held_out
exp_003b,61,agent_00,horse_032,horse,mimsy,0.532926,0.369599,accepted,held_out
exp_003b,61,agent_00,horse_033,horse,mimsy,0.658333,0.500689,accepted,held_out
exp_003b,61,agent_00,horse_034,horse,mimsy,0.681327,0.562716,accepted,held_out
exp_003b,61,agent_00,horse_035,horse,mimsy,0.593379,0.388788,accepted,held_out
exp_003b,61,agent_00,horse_036,horse,mimsy,0.485831,0.384934,accepted,held_out
exp_003b,61,agent_00,horse_037,horse,mimsy,0.648644,0.519857,accepted,held_out
exp_003b,61,agent_00,horse_038,horse,mimsy,0.494012,0.340865,accepted,held_out
exp_003b,61,agent_00,horse_039,horse,mimsy,0.703398,0.497686,accepted,held_out
exp_003b,61,agent_00,horse_040,horse,mimsy,0.686301,0.469564,accepted,held_out
exp_003b,61,agent_00,horse_041,horse,mimsy,0.49475,0.379495,accepted,held_out
exp_003b,61,agent_00,horse_042,horse,mimsy,0.689755,0.564181,accepted,held_out
exp_003b,61,agent_00,horse_043,horse,mimsy,0.507413,0.326606,accepted,held_out
exp_003b,61,agent_00,horse_044,horse,mimsy,0.654386,0.465898,accepted,held_out
exp_003b,61,agent_00,horse_045,horse,mimsy,0.708665,0.573792,accepted,held_out
exp_003b,61,agent_00,horse_046,horse,mimsy,0.689115,0.516233,accepted,held_out
exp_003b,61,agent_00,horse_047,horse,mimsy,0.747221,0.573009,accepted,held_out
exp_003b,61,agent_00,horse_048,horse,mimsy,0.695696,0.544818,accepted,held_out
exp_003b,61,agent_00,horse_049,horse,mimsy,0.539508,0.390086,accepted,held_out
exp_003b,61,agent_00,ship_030,ship,vorpal,0.610222,0.38061,accepted,held_out
exp_003b,61,agent_00,ship_031,ship,vorpal,0.598695,0.431753,accepted,held_out
exp_003b,61,agent_00,ship_032,ship,vorpal,0.603982,0.399271,accepted,held_out
exp_003b,61,agent_00,ship_033,ship,vorpal,0.467395,0.378256,accepted,held_out
exp_003b,61,agent_00,ship_034,ship,vorpal,0.439683,0.302351,accepted,held_out
exp_003b,61,agent_00,ship_035,ship,vorpal,0.546642,0.404482,accepted,held_out
exp_003b,61,agent_00,ship_036,ship,vorpal,0.563313,0.337803,accepted,held_out
exp_003b,61,agent_00,ship_037,ship,vorpal,0.406464,0.149453,accepted,held_out
exp_003b,61,agent_00,ship_038,ship,vorpal,0.321615,0.168722,accepted,held_out
exp_003b,61,agent_00,ship_039,ship,vorpal,0.543206,0.344988,accepted,held_out
exp_003b,61,agent_00,ship_040,ship,vorpal,0.592538,0.425947,accepted,held_out
exp_003b,61,agent_00,ship_041,ship,vorpal,0.613636,0.414698,accepted,held_out
exp_003b,61,agent_00,ship_042,ship,vorpal,0.617519,0.441454,accepted,held_out
exp_003b,61,agent_00,ship_043,ship,vorpal,0.477388,0.327538,accepted,held_out
exp_003b,61,agent_00,ship_044,ship,vorpal,0.541008,0.343491,accepted,held_out
exp_003b,61,agent_00,ship_045,ship,vorpal,0.59082,0.444647,accepted,held_out
exp_003b,61,agent_00,ship_046,ship,vorpal,0.693223,0.432975,accepted,held_out
exp_003b,61,agent_00,ship_047,ship,vorpal,0.595599,0.444438,accepted,held_out
exp_003b,61,agent_00,ship_048,ship,vorpal,0.606955,0.468783,accepted,held_out
exp_003b,61,agent_00,ship_049,ship,vorpal,0.565621,0.392441,accepted,held_out
exp_003b,61,agent_01,frog_030,frog,slithy,0.335398,0.231865,accepted,held_out
exp_003b,61,agent_01,frog_031,frog,slithy,0.378952,0.236823,accepted,held_out
exp_003b,61,agent_01,frog_032,frog,slithy,0.45061,0.330509,accepted,held_out
exp_003b,61,agent_01,frog_033,frog,slithy,0.459578,0.30448,accepted,held_out
exp_003b,61,agent_01,frog_034,frog,slithy,0.556365,0.390456,accepted,held_out
exp_003b,61,agent_01,frog_035,frog,slithy,0.550525,0.332999,accepted,held_out
exp_003b,61,agent_01,frog_036,frog,slithy,0.416876,0.197921,accepted,held_out
